6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,1.100000000000000000e+02,1.586623382568359375e+01,3.866721343994140625e+01,1.134123578667640686e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.028619198128581047e-04,9.900221824645996094e-01
6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,1.200000000000000000e+02,1.583036041259765625e+01,3.880813980102539062e+01,1.188346594572067261e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.681678256019949913e-04,6.518962383270263672e-01
6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,1.300000000000000000e+02,1.575139331817626953e+01,3.891146087646484375e+01,8.518992364406585693e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.371401980984956026e-04,4.365102350711822510e-01
6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,1.400000000000000000e+02,1.576334381103515625e+01,3.897091293334960938e+01,4.441585764288902283e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.144172660540789366e-04,2.711164355278015137e-01
6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,1.500000000000000000e+02,1.558414936065673828e+01,3.893922805786132812e+01,5.558231845498085022e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.520809405017644167e-04,1.904352307319641113e-01
6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,1.600000000000000000e+02,1.540802478790283203e+01,3.891027832031250000e+01,5.670776590704917908e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.018252609763294458e-04,1.449135243892669678e-01
6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,1.700000000000000000e+02,1.531630992889404297e+01,3.891201019287109375e+01,4.603011161088943481e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.566611849237233400e-04,9.688878804445266724e-02
6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,1.800000000000000000e+02,1.523386764526367188e+01,3.891173934936523438e+01,3.575744479894638062e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.060795424971729517e-04,7.209607958793640137e-02
6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,1.900000000000000000e+02,1.518564414978027344e+01,3.891480636596679688e+01,2.381194010376930237e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.648727968335151672e-04,5.088566988706588745e-02
6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,2.000000000000000000e+02,1.511686801910400391e+01,3.890653991699218750e+01,2.442694827914237976e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.707264793571084738e-04,3.532877564430236816e-02
6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,2.100000000000000000e+02,1.503002929687500000e+01,3.889599990844726562e+01,2.396670542657375336e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.791987499222159386e-04,2.704297006130218506e-02
6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,2.200000000000000000e+02,1.501598739624023438e+01,3.889532089233398438e+01,2.188456058502197266e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.795803884509950876e-04,2.435498684644699097e-02
6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,2.300000000000000000e+02,1.498423671722412109e+01,3.890339279174804688e+01,1.933781243860721588e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.753581211436539888e-04,1.237949077039957047e-02
6.901605000000000000e+06,1.000000000000000000e+00,3.702775955200195312e+01,2.053202247619628906e+01,2.014021104435200000e+13,2.400000000000000000e+02,1.496928405761718750e+01,3.890649032592773438e+01,1.735761016607284546e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.930651535280048847e-04,1.005952805280685425e-02
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,1.000000000000000000e+01,1.615003967285156250e+01,3.862293624877929688e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.089350256137549877e-04,1.768041534423828125e+02
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,2.000000000000000000e+01,1.620029449462890625e+01,3.864689636230468750e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.271142094396054745e-04,9.793845367431640625e+01
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,3.000000000000000000e+01,1.616494560241699219e+01,3.864307403564453125e+01,2.004847079515457153e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.499835919588804245e-04,5.053343200683593750e+01
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,4.000000000000000000e+01,1.619223213195800781e+01,3.865665435791015625e+01,1.952417641878128052e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.867126794531941414e-04,3.280509948730468750e+01
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,5.000000000000000000e+01,1.609474372863769531e+01,3.863955307006835938e+01,1.964585632085800171e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.502810283564031124e-04,1.829682540893554688e+01
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,6.000000000000000000e+01,1.590145778656005859e+01,3.859936904907226562e+01,2.189193069934844971e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.163776899687945843e-04,1.104862308502197266e+01
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,7.000000000000000000e+01,1.585194587707519531e+01,3.859549713134765625e+01,1.944774538278579712e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.994032883085310459e-04,7.372394561767578125e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,8.000000000000000000e+01,1.588754081726074219e+01,3.861413955688476562e+01,1.854640841484069824e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.440140423364937305e-04,4.203786849975585938e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,9.000000000000000000e+01,1.596029853820800781e+01,3.865545272827148438e+01,1.820651739835739136e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.546921213157474995e-04,2.430780410766601562e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,1.000000000000000000e+02,1.591013336181640625e+01,3.867053985595703125e+01,1.428124904632568359e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.825653206557035446e-04,1.405262827873229980e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,1.100000000000000000e+02,1.573159885406494141e+01,3.882016372680664062e+01,1.211779713630676270e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.595290520228445530e-04,9.935443997383117676e-01
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,1.200000000000000000e+02,1.575069332122802734e+01,3.890822982788085938e+01,8.410513401031494141e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.797709941864013672e-04,5.090351104736328125e-01
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,1.300000000000000000e+02,1.578126811981201172e+01,3.895685577392578125e+01,4.913753271102905273e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.124724025838077068e-04,3.193827867507934570e-01
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,1.400000000000000000e+02,1.565182685852050781e+01,3.895400238037109375e+01,1.485960464924573898e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.124065115116536617e-04,2.644923329353332520e-01
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,1.500000000000000000e+02,1.562796783447265625e+01,3.896251296997070312e+01,7.039657328277826309e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.705674560274928808e-04,2.011380642652511597e-01
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,1.600000000000000000e+02,1.555435180664062500e+01,3.895898818969726562e+01,4.804848227649927139e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.666128275450319052e-04,1.696757972240447998e-01
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,1.700000000000000000e+02,1.544976043701171875e+01,3.894702529907226562e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.115746658295392990e-04,8.627514541149139404e-02
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,1.800000000000000000e+02,1.539668750762939453e+01,3.894760894775390625e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.195133319124579430e-04,6.558147817850112915e-02
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,1.900000000000000000e+02,1.537655067443847656e+01,3.895433044433593750e+01,5.427068099379539490e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.133623696863651276e-03,5.126338079571723938e-02
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,2.000000000000000000e+02,1.527968311309814453e+01,3.893774032592773438e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.484320139046758413e-04,2.330165170133113861e-02
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,2.100000000000000000e+02,1.516725921630859375e+01,3.892625808715820312e+01,6.619467749260365963e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.580051950644701719e-04,1.689889281988143921e-02
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,2.200000000000000000e+02,1.514602279663085938e+01,3.893368911743164062e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.596678095869719982e-04,1.219624374061822891e-02
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,2.300000000000000000e+02,1.498772144317626953e+01,3.890708541870117188e+01,5.475774523802101612e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.676736621651798487e-04,7.992624305188655853e-03
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,2.400000000000000000e+02,1.490776729583740234e+01,3.889817428588867188e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.341252449899911880e-04,8.193539455533027649e-03
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,2.500000000000000000e+02,1.490223312377929688e+01,3.890166473388671875e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.397685941308736801e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,2.600000000000000000e+02,1.489911079406738281e+01,3.890824508666992188e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.241755184717476368e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,2.700000000000000000e+02,1.492308235168457031e+01,3.892839431762695312e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.881334221456199884e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,2.800000000000000000e+02,1.495864677429199219e+01,3.894869995117187500e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.606983762234449387e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,2.900000000000000000e+02,1.493681240081787109e+01,3.895342254638671875e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.637933066580444574e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,3.000000000000000000e+02,1.488554286956787109e+01,3.894450759887695312e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.757156325969845057e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,3.100000000000000000e+02,1.485164737701416016e+01,3.894037628173828125e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.872287295758724213e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,3.200000000000000000e+02,1.484839630126953125e+01,3.894375228881835938e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.946477034129202366e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,3.300000000000000000e+02,1.484460353851318359e+01,3.894806671142578125e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.979695855174213648e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,3.400000000000000000e+02,1.481838798522949219e+01,3.894698715209960938e+01,1.246506697498261929e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.934611402451992035e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,3.500000000000000000e+02,1.477420425415039062e+01,3.894069290161132812e+01,1.471793279051780701e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.821978123392909765e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,3.600000000000000000e+02,1.469049644470214844e+01,3.892455673217773438e+01,3.065942553803324699e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.832451718859374523e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,3.700000000000000000e+02,1.467912578582763672e+01,3.892628479003906250e+01,4.683408420532941818e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.833362668752670288e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,3.800000000000000000e+02,1.467077541351318359e+01,3.892912292480468750e+01,4.230761900544166565e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.850913733709603548e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,3.900000000000000000e+02,1.462864685058593750e+01,3.892233657836914062e+01,3.105124458670616150e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.856121864169836044e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,4.000000000000000000e+02,1.461354446411132812e+01,3.891994094848632812e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,4.100000000000000000e+02,1.461004257202148438e+01,3.892324447631835938e+01,1.398650929331779480e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.824276161845773458e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,4.200000000000000000e+02,1.461240577697753906e+01,3.892683792114257812e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.724128135014325380e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,4.300000000000000000e+02,1.460828781127929688e+01,3.892963027954101562e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.851490280590951443e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,4.400000000000000000e+02,1.459550571441650391e+01,3.892961120605468750e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.864559937734156847e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,4.500000000000000000e+02,1.455815029144287109e+01,3.892351913452148438e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.907643211074173450e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,4.600000000000000000e+02,1.454071712493896484e+01,3.892014312744140625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,4.700000000000000000e+02,1.450799560546875000e+01,3.891357040405273438e+01,3.221478546038269997e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.944430452771484852e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,4.800000000000000000e+02,1.448786449432373047e+01,3.890949630737304688e+01,1.050922510330565274e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.955110394395887852e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,4.900000000000000000e+02,1.446328830718994141e+01,3.890448760986328125e+01,3.192813892383128405e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.852832840289920568e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,5.000000000000000000e+02,1.442993354797363281e+01,3.889781188964843750e+01,2.460907562635838985e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.928129979409277439e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,5.100000000000000000e+02,1.441855812072753906e+01,3.889565658569335938e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,5.200000000000000000e+02,1.439616012573242188e+01,3.889099502563476562e+01,1.803687307983636856e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.909505856223404408e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,5.300000000000000000e+02,1.437592506408691406e+01,3.888681411743164062e+01,1.214422867633402348e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.051262756343930960e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,5.400000000000000000e+02,1.434873962402343750e+01,3.888142013549804688e+01,7.117103668861091137e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.124977520201355219e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,5.500000000000000000e+02,1.433598613739013672e+01,3.887870407104492188e+01,8.874418563209474087e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.115762665402144194e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,5.600000000000000000e+02,1.431987285614013672e+01,3.887503051757812500e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.134277067147195339e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,5.700000000000000000e+02,1.430351734161376953e+01,3.887122726440429688e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.062387404497712851e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,5.800000000000000000e+02,1.428287982940673828e+01,3.886634445190429688e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.086812212131917477e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,5.900000000000000000e+02,1.425857067108154297e+01,3.886074829101562500e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.185440727975219488e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,6.000000000000000000e+02,1.423400783538818359e+01,3.885509490966796875e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.105994837824255228e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,6.100000000000000000e+02,1.420764541625976562e+01,3.884899139404296875e+01,4.999999888241291046e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.015594556927680969e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,6.200000000000000000e+02,1.419232559204101562e+01,3.884532546997070312e+01,3.572170098777860403e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.988580381497740746e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,6.300000000000000000e+02,1.417486476898193359e+01,3.884124755859375000e+01,5.622028256766498089e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.885749272536486387e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,6.400000000000000000e+02,1.415747356414794922e+01,3.883692550659179688e+01,1.242018537595868111e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.907876332756131887e-04,0.000000000000000000e+00
6.901605000000000000e+06,2.000000000000000000e+00,3.703646850585937500e+01,2.054255294799804688e+01,2.014021314150400000e+13,6.500000000000000000e+02,1.414166927337646484e+01,3.883285903930664062e+01,1.128579955548048019e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.965307212434709072e-04,0.000000000000000000e+00
